1745074,4头野象夜袭农家破窗抢粮吃，遇民警一阵狂吼被爆震弹驱离,https://video.pearvideo.com/mp4/adshort/20211102/cont-1745074-15790864_adpkg-ad_hd.mp4
1745071,重庆小伙12年边打工边留学，游遍165国手持5本护照,https://video.pearvideo.com/mp4/adshort/20211102/cont-1745071-15790850_adpkg-ad_hd.mp4
1744871,72岁老人自创阴阳字剪纸，一刀剪完301字没有纸屑,https://video.pearvideo.com/mp4/adshort/20211029/13778023-171408-13778023-171404_adpkg-ad_hd.mp4
1743966,探访安徽唯一人类精子库：志愿者学生占比超1/3，不乏硕博士,https://video.pearvideo.com/mp4/adshort/20211021/cont-1743966-15785408_adpkg-ad_hd.mp4
1744270,宝藏老师｜烟花为什么五彩缤纷？化学老师用实验揭秘生活,https://video.pearvideo.com/mp4/adshort/20211022/cont-1744270-15785953_adpkg-ad_hd.mp4
1744837,老人用羽毛作画作品被北京奥委会收藏：此技艺至今没碰到对手,https://video.pearvideo.com/mp4/adshort/20211102/cont-1744837-15790715_adpkg-ad_hd.mp4
1744650,独腿大叔种4000棵核桃树：只要吃得苦，生活就能富足,https://video.pearvideo.com/mp4/adshort/20211027/15887526-140413-15887526-140923_adpkg-ad_hd.mp4
1744922,平均年龄超60！长沙这群老人立交桥摆摊理发，还相互切磋,https://video.pearvideo.com/mp4/adshort/20211030/13778023-161004-13778023-161118_adpkg-ad_hd.mp4
1744144,青岛小哥健身20年每天吃6顿饭：最初健身是想不受别人欺负,https://video.pearvideo.com/mp4/adshort/20211020/13778023-151514-13778023-151935_adpkg-ad_hd.mp4
1744715,东北农家小院里五代同堂，最大老人103岁，长寿秘诀有"五好",https://video.pearvideo.com/mp4/adshort/20211028/cont-1744715-15788630_adpkg-ad_hd.mp4
1744936,满满的回忆杀！济南一小学推出十大传统游戏，让孩子回归童年,https://video.pearvideo.com/mp4/adshort/20211031/13733617-053440-13733617-052916_adpkg-ad_hd.mp4
1744870,南京小伙独自流浪全球700天遭抢劫3次：人生不差这一两年,https://video.pearvideo.com/mp4/adshort/20211029/cont-1744870-15789726_adpkg-ad_hd.mp4
1745023,浙江这个村大手笔，给全村孩子发了38万红包,https://video.pearvideo.com/mp4/adshort/20211101/cont-1745023-15790523_adpkg-ad_hd.mp4
1745005,杭州有个时尚奶奶天团，心态18岁还坚持做公益,https://video.pearvideo.com/mp4/adshort/20211101/cont-1745005-15790399_adpkg-ad_hd.mp4
1744850,他每天凌晨给高铁钢轨做“B超”，工作失误可能要坐牢,https://video.pearvideo.com/mp4/adshort/20211029/cont-1744850-15789493_adpkg-ad_hd.mp4
1743638,宝藏老师｜清华博士去中学当老师：内心喜欢，也给学生火花,https://video.pearvideo.com/mp4/adshort/20211013/cont-1743638-15781567_adpkg-ad_hd.mp4
1744955,小伙4年修复万部手机：每位顾客写信倾诉，如同帮人修补记忆,https://video.pearvideo.com/mp4/adshort/20211031/cont-1744955-15790123_adpkg-ad_hd.mp4
1744953,80后“美人鱼”妈妈带女儿一起演出：别用年龄困住自己,https://video.pearvideo.com/mp4/adshort/20211031/cont-1744953-15790112_adpkg-ad_hd.mp4
1744334,双硕士女生和父亲同在疾控中心工作：正科级老爸当女儿"司机",https://video.pearvideo.com/mp4/adshort/20211022/cont-1744334-15786062_adpkg-ad_hd.mp4
1744533,90后女孩和父亲同为航天科技集团员工：多次参与航天工程工作,https://video.pearvideo.com/mp4/adshort/20211026/cont-1744533-15787400_adpkg-ad_hd.mp4
